eid,EPS,doi
2-s2.0-85103948339,0,10.1016/j.trd.2021.102817
2-s2.0-85079016922,0,10.1016/j.trd.2020.102231
2-s2.0-84985947068,0,10.1016/j.trd.2016.08.033
2-s2.0-84930434148,0,10.1016/j.trd.2015.05.002
2-s2.0-34249693032,0,10.1016/j.wasman.2007.02.011
2-s2.0-85156227947,0,10.3390/w15081444
2-s2.0-85151664851,0,10.3390/w15061206
2-s2.0-85127322571,0,10.3390/w14060970
2-s2.0-85122324353,0,10.2166/wp.2021.242
2-s2.0-84926331658,0,10.2166/wp.2015.009
2-s2.0-85130785366,0,10.1029/2021WR031856
2-s2.0-85085485819,0,10.1029/2019WR025519
2-s2.0-85060220764,0,10.1029/2018WR023289
2-s2.0-85052820639,0,10.1029/2017WR022105
2-s2.0-85050238431,0,10.1029/2017WR022267
2-s2.0-85018614795,0,10.1002/2016WR019445
2-s2.0-85015334587,0,10.1002/2016WR019889
2-s2.0-84992448547,0,10.1002/2015WR018528
2-s2.0-84911408081,0,10.1002/2014WR015338
2-s2.0-84857853509,0,10.1029/2011WR010455
2-s2.0-43049101639,0,10.1029/2006WR005526
2-s2.0-84892722234,0,10.2166/wst.2013.537
2-s2.0-84906257575,0,10.1002/wcc.293
2-s2.0-79956265862,0,10.1002/wcc.70
2-s2.0-84877017633,0,10.1002/wene.41
,0,10.1002/wcc.271
,0,10.1002/wcc.754
2-s2.0-84926459536,0,10.2495/ESUS140481
2-s2.0-84992166069,0,10.1016/j.worlddev.2016.06.013
,0,no doi
,0,no doi
,1,10.3390/su8090875
2-s2.0-85061526539,1,10.1016/j.scs.2019.101467
2-s2.0-85141432616,1,10.1007/s11625-022-01242-8
,0,no doi
,0,no doi
2-s2.0-85091477685,1,10.1163/18786561-01002001
2-s2.0-85153034352,1,10.1007/s10584-023-03507-2
2-s2.0-84955198410,1,10.1002/eet.1691
,1,10.1002/fee.1517
,0,no doi
2-s2.0-85026417505,1,10.1016/j.jeem.2017.05.011
,1,10.1126/science.aaz6003
,0,10.1007/s11367-022-02112-2
,0,10.1007/s11367-020-01832-7
,0,10.1007/s11367-020-01860-3
,0,10.1007/s11367-021-01917-x
,1,10.1016/j.techfore.2015.03.005
,0,10.1007/s11367-020-01756-2
,0,10.1007/s11367-019-01616-8
,0,10.1007/s11367-018-1453-9
,0,10.1007/s11367-018-1525-x
,0,10.1007/s11367-018-1488-y
,0,10.1007/s11367-017-1423-7
,0,10.1007/s11367-017-1355-2
,0,10.1007/s11367-015-0939-y
2-s2.0-85064202617,1,10.2495/EQ-V3-N2-144-156
,0,10.1007/s11367-013-0639-4
,0,10.1007/s11367-014-0714-5
,0,10.1007/s11367-012-0540-6
,0,10.1007/s11367-012-0514-8
2-s2.0-85062649159,1,10.1016/j.scitotenv.2019.03.050
,0,10.1007/s11367-009-0080-x
,0,10.1065/lca2007.07.352
,0,10.1065/lca2006.08.265.2
,0,10.1065/lca2006.08.264
,0,10.1007/BF02978851
,0,10.1007/s10533-022-00899-8
,0,10.1007/s10533-021-00838-z
,0,10.1007/s10533-021-00784-w
,0,10.1016/j.biocon.2022.109675
,1,10.1016/j.biocon.2021.109297
,0,10.1016/j.biocon.2020.108673
,0,10.1016/j.biocon.2020.108527
,0,10.1016/j.biocon.2015.10.014
,0,10.1016/j.biocon.2015.01.031
,0,10.1016/j.biocon.2014.11.002
,1,10.1016/j.biocon.2011.12.031
,0,10.1016/j.biocon.2012.05.019
,0,10.1016/j.biocon.2012.01.060
,1,10.1016/j.biocon.2011.10.012
,0,10.1016/j.biocon.2011.08.022
,0,10.1016/j.biocon.2010.06.022
,0,10.1016/j.biocon.2009.09.001
,0,10.1016/j.catena.2022.106434
,0,10.1016/j.catena.2022.106301
,1,10.1016/j.catena.2022.106232
,0,10.1016/j.catena.2021.105233
,0,10.1016/j.catena.2015.06.012
,0,10.1111/cobi.13611
,0,10.1111/cobi.12847
,0,10.1111/j.1523-1739.2009.01237.x
,0,10.1111/j.1523-1739.2005.00324.x
,0,10.1007/s10393-018-1322-9
,0,10.1007/s10393-007-0141-1
,0,10.1016/j.ecoleng.2018.06.010
,0,10.1016/j.ecoleng.2018.02.028
,0,10.1016/j.ecoleng.2015.11.022
,0,10.1016/j.ecoleng.2015.08.002
,0,10.1016/j.ecoleng.2015.05.047
,0,10.1016/j.ecolmodel.2021.109604
,0,10.1016/j.ecolmodel.2020.109259
,0,10.1016/j.ecolmodel.2019.05.007
,0,10.1016/j.ecolmodel.2019.04.019
,0,10.1016/j.ecolmodel.2019.02.018
,0,10.1016/j.ecolmodel.2017.04.006
,0,10.1016/j.ecolmodel.2016.04.018
,0,10.1016/j.ecolmodel.2014.10.003
,0,10.1016/j.ecolmodel.2013.10.033
,0,10.1016/j.ecolmodel.2013.05.012
,0,10.1016/j.ecolmodel.2011.10.013
,0,10.1016/j.ecolmodel.2011.10.003
,0,10.1016/j.ecolmodel.2010.03.021
,0,10.1525/elementa.2021.00098
,0,10.1525/elementa.2021.000059
,0,10.1525/elementa.2019.00081
,0,10.1525/elementa.186
,0,10.1525/elementa.211
,0,10.1016/j.esr.2023.101058
,0,10.1016/j.esr.2023.101056
,0,10.1016/j.esr.2021.100683
,0,10.1016/j.esr.2021.100675
,0,10.1016/j.esr.2019.100384
,0,10.1016/j.esr.2018.12.008
,0,10.1016/j.esr.2017.10.005
,0,10.1016/j.esr.2015.09.004
,0,10.1289/EHP6578
,0,10.1289/ehp.1104375
,0,10.1186/s12940-016-0097-0
,0,10.1186/s12940-016-0103-6
,0,10.1130/G46641.1
,0,10.1130/G20158.1
,0,10.1130/0091-7613(2001)029<1003:OHIESE>2.0.CO;2
,1,10.1039/d2gc03047k
,0,10.1039/d2gc02400d
,0,10.1039/d1gc02306c
,0,10.1039/c9gc00607a
,0,10.1130/GSAT01710A.1
,0,10.1007/s10040-022-02517-1
,0,10.1007/s10040-019-02066-0
,1,10.1007/s10040-011-0715-4
,0,10.1080/14735903.2023.2193439
,0,10.1080/14735903.2021.1906575
,0,10.1080/14735903.2019.1695348
,0,10.1080/14735903.2017.1295343
,0,10.1080/14735903.2015.1102500
,0,10.1080/14735903.2015.1004856
,0,10.1080/21513732.2013.853696
,0,10.1016/j.ijdrr.2022.103172
,0,10.1016/j.ijdrr.2022.102914
,0,10.1016/j.ijdrr.2021.102725
,0,10.1016/j.ijdrr.2020.101550
,0,10.1016/j.ijdrr.2014.08.004
,0,10.3390/ijerph17145065
,0,10.3390/ijerph16214210
,0,10.3390/ijerph16122154
,0,10.3390/ijerph16101735
,0,10.1080/15568318.2018.1518500
,0,10.1080/15568318.2018.1531184
,0,10.1080/15568318.2015.1106243
,0,10.1080/15568318.2012.738777
,0,10.1175/2007JAS2257.1
,0,10.1175/JAS3818.1
,0,10.1175/JAS-3376.1
,0,10.1175/1520-0469(2000)057<3353:DATROO>2.0.CO;2
,0,10.3390/land12020348
,0,10.3390/land12020366
,0,10.3390/land12010236
,0,10.3390/land11101678
,0,10.3390/land11071039
,0,10.3390/land11050753
,0,10.3390/land11050722
,0,10.3390/land11030440
,0,10.3390/land11030410
,0,10.3390/land11020266
,0,10.3390/land10080806
,0,10.3390/land10070705
,0,10.3390/land10030289
,1,10.3390/land10010072
,1,10.3390/land9100397
,1,10.3390/LAND8120179
,0,10.3390/land7040158
,0,10.3390/land7020059
,0,10.1016/j.landurbplan.2021.104298
,0,10.1016/j.landurbplan.2018.06.001
,0,10.1016/j.landurbplan.2017.04.009
,0,10.1016/j.ocecoaman.2018.03.009
,0,10.1016/j.ocecoaman.2018.04.019
,0,10.1016/j.ocecoaman.2017.03.019
,0,10.1177/00307270221140572
,0,10.1177/00307270221141455
,0,10.1177/0030727019840758
,0,10.1177/0030727018757546
,0,10.1016/j.rse.2022.113414
,0,10.1016/j.rse.2021.112466
,0,10.1016/j.rse.2019.111477
,0,10.1016/j.rse.2013.07.006
,0,10.4271/2018-01-1429
,0,10.4271/2016-01-0663
,0,10.4271/2016-32-0028
,0,10.4271/2016-01-8058
,0,10.4271/2015-01-0883
,0,10.4271/2015-01-1746
,0,10.4271/2015-01-0866
,0,10.4271/2013-01-1301
,0,10.4271/2010-01-1472
,0,10.1177/0734242X211006755
,0,10.1177/0734242X20954271
,0,10.1177/0734242X11417488
,0,10.1177/0734242X10379493
2-s2.0-85137307635,0,10.1021/acssuschemeng.2c02855
2-s2.0-85111241102,0,10.1021/acssuschemeng.1c00776
2-s2.0-84914146003,0,10.1080/09064702.2014.950321
2-s2.0-0032167425,0,10.1016/S0169-5150(98)00032-2
2-s2.0-85059860715,0,10.1111/agec.12478
2-s2.0-85170521965,0,10.1111/agec.12794
2-s2.0-37349071562,0,10.1016/j.agsy.2007.06.001
2-s2.0-85163629375,0,10.1111/twec.13449
2-s2.0-85090861148,0,10.1016/j.worlddev.2020.105116
2-s2.0-71749118177,0,10.2495/WRM090301
2-s2.0-84953432316,0,10.1016/j.agsy.2015.12.012
2-s2.0-26444562326,1,10.1016/j.agsy.2004.09.007
2-s2.0-84872944037,0,10.1016/j.agsy.2012.12.009
2-s2.0-85165467592,0,10.1002/wene.492
2-s2.0-85015666024,0,10.1016/j.agsy.2017.02.007
2-s2.0-84969545679,0,10.1016/j.agsy.2016.05.007
2-s2.0-85017260879,1,10.1016/j.agsy.2017.03.018
2-s2.0-85107757365,0,10.1016/j.agsy.2021.103201
2-s2.0-84911899042,0,10.1016/j.agsy.2014.09.006
2-s2.0-84877341329,0,10.1016/j.agsy.2013.03.006
2-s2.0-85106388838,0,10.1016/j.agsy.2021.103182
2-s2.0-84934990866,0,10.1016/j.agsy.2015.05.010
2-s2.0-84964446467,0,10.1016/j.agsy.2016.04.005
2-s2.0-85099682576,0,10.1016/j.agsy.2021.103062
2-s2.0-85096006573,0,10.1016/j.agsy.2020.102989
2-s2.0-85085060207,0,10.1016/j.agsy.2020.102864
2-s2.0-85021681014,0,10.1016/j.agsy.2017.06.012
2-s2.0-84911480890,0,10.1002/wcc.301
2-s2.0-84921057107,0,10.1016/j.agsy.2014.11.003
2-s2.0-85006869246,0,10.1016/j.agsy.2016.11.010
2-s2.0-85100688932,0,10.1016/j.agsy.2021.103087
2-s2.0-15544383577,0,10.1029/2004WR003486
2-s2.0-85149762050,0,10.1016/j.wre.2023.100216
2-s2.0-40449096854,0,10.2166/wp.2008.050
2-s2.0-85096354436,0,10.3390/w12113199
2-s2.0-85074499667,0,10.2136/vzj2019.04.0043
2-s2.0-85118273106,0,10.1080/1573062X.2021.1992452
2-s2.0-84995422391,0,
2-s2.0-84879460328,0,10.1016/j.tree.2013.05.019
2-s2.0-77955075610,0,10.1093/treephys/tpq054
2-s2.0-85060381660,0,10.1093/treephys/tpy087
2-s2.0-80053248181,1,10.1093/treephys/tpr063
2-s2.0-84930788707,0,10.1093/treephys/tpv016
2-s2.0-85100818045,0,10.1016/j.agsy.2021.103090
2-s2.0-73349126143,0,10.1093/treephys/tpp049
2-s2.0-85026412029,0,10.1093/treephys/tpx009
2-s2.0-85071701166,0,10.1093/treephys/tpz058
2-s2.0-85087506193,0,10.1016/j.trd.2020.102443
2-s2.0-85072698781,0,10.1016/j.trd.2019.08.031
2-s2.0-85108595277,0,10.1007/s12080-021-00509-7
2-s2.0-85149115154,0,10.3390/agriculture13020291
2-s2.0-85000501846,0,10.1016/j.agee.2016.11.014
2-s2.0-85065200516,0,10.1039/c9se00024k
2-s2.0-85150977500,0,10.3390/agriengineering5010006
2-s2.0-85132262417,0,10.3390/agriengineering3020018
2-s2.0-85168913993,0,10.1002/sd.2737
2-s2.0-85063058063,0,10.1007/s10457-019-00383-7
2-s2.0-84943588348,0,10.1007/s10457-014-9747-9
2-s2.0-85148861401,0,10.1007/s10457-023-00820-8
2-s2.0-85096869262,0,10.1007/s10457-020-00570-x
2-s2.0-85009953601,0,10.1007/s13593-016-0410-x
2-s2.0-85038019487,0,10.3934/agrfood.2017.1.56
2-s2.0-85136145920,0,10.1016/j.scs.2022.104128
2-s2.0-85089010709,0,10.1007/s11869-020-00884-w
2-s2.0-84879257670,1,10.1016/j.algal.2013.04.004
2-s2.0-85171329359,0,10.1007/s13280-023-01923-3
2-s2.0-85173063796,0,10.1007/s13280-023-01924-2
2-s2.0-85168136570,1,10.1007/s13280-023-01909-1
2-s2.0-82955239795,0,10.1017/S1751731111001467
2-s2.0-84978129591,0,10.1017/S1751731116001440
2-s2.0-84864355157,0,10.1017/S1751731112000316
2-s2.0-85044625067,0,10.1017/S1751731118000617
2-s2.0-85052913961,0,10.1017/S1751731118001313
2-s2.0-85120691597,0,10.3390/ani11123494
2-s2.0-85144716520,0,10.3390/ani12243452
2-s2.0-85099984648,0,10.3390/ani11020297
2-s2.0-85077544222,0,10.3390/ani9121158
2-s2.0-85107884236,0,10.3390/ani11061784
2-s2.0-85140316627,0,10.1016/j.scs.2022.104258
2-s2.0-85159087882,1,10.1007/s11625-023-01322-3
2-s2.0-85081230204,0,10.3390/su12041385
2-s2.0-85036532210,1,10.3390/su9122227
2-s2.0-85067114104,0,10.3390/su11102743
2-s2.0-85017349206,0,10.3390/su9040510
2-s2.0-85055975212,1,10.3390/su10114068
2-s2.0-85021641817,1,10.3390/su9071131
2-s2.0-85072643601,0,10.3390/su11185034
2-s2.0-85104640785,0,10.3390/su13084118
2-s2.0-85075888527,0,10.3390/su11226281
2-s2.0-85092565016,0,10.3390/su12198186
2-s2.0-85126955707,0,10.3390/su14063420
2-s2.0-85117317498,0,10.3390/su132011368
2-s2.0-85066957026,0,10.3390/su11092468
2-s2.0-85115137620,0,10.3390/su131810303
2-s2.0-85135061455,0,10.3390/su14148316
2-s2.0-85051722160,0,10.3390/su10082923
2-s2.0-85148026912,0,10.3390/su15032632
2-s2.0-85137028972,0,10.3390/su14159456
2-s2.0-84861811579,0,10.3390/su3122443
2-s2.0-84861438860,0,10.3390/su4020210
2-s2.0-85147519998,0,10.13052/spee1048-5236.4212
2-s2.0-33645060470,0,10.2136/sssaj2005.0105
2-s2.0-4544362509,0,10.2136/sssaj2004.1786
2-s2.0-85089986731,0,10.1002/saj2.20104
2-s2.0-84870219663,0,10.1016/j.soilbio.2012.08.031
2-s2.0-85090740620,0,10.1016/j.soilbio.2020.108006
2-s2.0-85019236018,0,10.1016/j.soilbio.2017.05.005
2-s2.0-84890295330,0,10.1016/j.soilbio.2013.11.017
2-s2.0-85120167704,0,10.1016/j.soilbio.2021.108501
2-s2.0-85142156675,0,10.1016/j.soilbio.2022.108888
2-s2.0-84941080317,0,10.1038/srep13799
2-s2.0-84953924124,1,10.1038/srep11446
2-s2.0-85041663668,0,10.1038/s41598-018-20857-5
2-s2.0-85017187844,0,10.1038/srep45635
2-s2.0-85040340196,0,10.1038/s41598-017-18603-4
2-s2.0-84992584891,1,10.1038/srep35984
2-s2.0-85096635206,0,10.1038/s41598-020-77527-8
2-s2.0-85077942148,0,10.1038/s41598-019-57016-3
2-s2.0-85089817727,0,10.1038/s41598-020-71055-1
2-s2.0-85082561343,0,10.1038/s41598-020-62085-w
2-s2.0-85081760568,0,10.1038/s41598-020-59989-y
2-s2.0-85096519718,1,10.1038/s41598-020-77126-7
2-s2.0-85020652223,0,10.1038/s41598-017-03270-2
2-s2.0-85100850589,0,10.1038/s41598-021-83286-x
2-s2.0-84992437407,0,10.1038/srep35832
2-s2.0-85123193517,0,10.1038/s41598-022-04766-2
2-s2.0-85029334178,0,10.1038/s41598-017-11470-z
2-s2.0-85024400982,0,10.1038/s41598-017-05758-3
2-s2.0-79953739210,0,10.1007/s10584-010-0001-9
2-s2.0-85076033948,0,10.1038/s41598-019-55000-5
2-s2.0-1842430142,1,10.1023/B:CLIM.0000018590.49917.50
2-s2.0-85076371338,0,10.1038/s41598-019-53595-3
2-s2.0-85132081435,0,10.1038/s41598-022-14333-4
2-s2.0-85133989723,0,10.1038/s41598-022-15274-8
2-s2.0-84877000322,0,10.1007/s10596-012-9336-9
2-s2.0-84951744930,0,10.1016/j.compag.2015.12.003
2-s2.0-85044354105,0,10.1016/j.compag.2018.03.009
2-s2.0-85130819424,1,10.1038/s41598-022-13064-w
2-s2.0-85135193828,0,10.1038/s41598-022-17535-y
2-s2.0-85117363092,0,10.1038/s41598-021-99835-3
2-s2.0-84867233168,0,10.1111/j.1465-7287.2011.00296.x
2-s2.0-85122750928,0,10.1080/10643389.2021.2024484
2-s2.0-85127334213,0,10.1080/10643389.2022.2050160
2-s2.0-85081621973,0,10.1002/csc2.20048
2-s2.0-85084796773,0,10.1016/j.scitotenv.2020.139423
2-s2.0-85109454664,0,10.1016/j.cub.2021.04.021
2-s2.0-85050474846,0,10.1016/j.scitotenv.2018.07.347
2-s2.0-85127652931,0,10.1007/s40725-022-00167-w
2-s2.0-85166267517,0,10.1007/s40725-023-00193-2
2-s2.0-84860692258,0,10.1016/j.scitotenv.2012.03.038
2-s2.0-85077356871,0,10.1016/j.scitotenv.2019.136275
2-s2.0-84878388432,0,10.1016/j.scitotenv.2013.04.093
2-s2.0-84920142955,0,10.1016/j.scitotenv.2014.11.003
2-s2.0-84908007020,0,10.1016/j.scitotenv.2014.09.074
2-s2.0-85014637632,0,10.18520/cs/v112/i05/989-995
2-s2.0-85060086688,0,10.18520/cs/v116/i1/40-46
2-s2.0-85152142065,1,
2-s2.0-85098688143,0,10.5004/dwt.2020.25501
2-s2.0-85136167060,0,10.5004/dwt.2022.28569
2-s2.0-84914691814,0,10.1108/DPM-09-2013-0152
2-s2.0-85126523811,0,10.1016/j.scitotenv.2022.154483
2-s2.0-85147426454,0,10.3390/earth3040070
2-s2.0-85070112788,0,10.1016/j.scitotenv.2019.133593
2-s2.0-85040687377,0,10.1016/j.scitotenv.2017.12.247
2-s2.0-84913607041,0,10.1111/ecog.00580
2-s2.0-85082071603,0,10.1111/ecog.04949
2-s2.0-85119580988,0,10.1111/ecog.05982
2-s2.0-85125536442,0,10.1016/j.scitotenv.2022.154021
2-s2.0-85062547622,0,10.1016/j.ecohyd.2019.01.003
2-s2.0-85120812296,0,10.1016/j.scitotenv.2021.152166
2-s2.0-85135974785,0,10.1016/j.scitotenv.2022.158013
2-s2.0-85128455155,0,10.1016/j.scitotenv.2022.155042
2-s2.0-85047133474,0,10.1126/sciadv.aar8195
2-s2.0-85093489106,0,10.1126/sciadv.abc0402
2-s2.0-85092477633,0,10.1126/sciadv.abb2943
2-s2.0-33744536797,0,10.1016/j.ecolmodel.2005.11.030
2-s2.0-85030464606,0,10.1002/ecm.1272
2-s2.0-84924566196,0,10.1890/14-1227.1
2-s2.0-85098006644,0,10.1126/sciadv.abb8428
2-s2.0-84901832614,0,10.1126/science.1248361
2-s2.0-85021654174,1,10.1126/science.aal2324
2-s2.0-85097997226,0,10.1126/science.abb7772
2-s2.0-80055086874,0,10.1126/science.1208821
2-s2.0-85058788451,0,10.1126/science.aat7850
2-s2.0-84989874091,0,10.1126/science.aad4273
2-s2.0-70350590701,0,10.1126/science.1181568
2-s2.0-85132681091,0,10.1126/science.abo2364
2-s2.0-85108164481,0,10.1126/science.abi6364
2-s2.0-85018358906,0,10.4271/2017-01-0646
2-s2.0-84983350874,0,10.4271/2016-01-0948
2-s2.0-85125188528,0,10.1098/rsos.211687
2-s2.0-85086576888,0,10.1016/j.econmod.2020.05.022
2-s2.0-85043466504,0,10.5018/economics-ejournal.ja.2018-11
2-s2.0-84958073536,0,10.1098/rsos.150589
2-s2.0-85101753118,0,10.1002/ecs2.3364
2-s2.0-85163788763,0,10.34133/ehs.0033
2-s2.0-85108849111,0,10.1016/j.ecoser.2021.101324
2-s2.0-84989172184,0,10.1098/rsos.160170
2-s2.0-85061647889,0,10.1080/23308249.2018.1496065
2-s2.0-84855221594,0,10.3390/en4101657
2-s2.0-85047452554,0,10.1111/reel.12237
2-s2.0-85076827897,1,10.1016/j.resconrec.2019.104642
2-s2.0-85115645204,0,10.3390/en14196063
2-s2.0-85122543868,0,10.1016/j.resconrec.2022.106161
2-s2.0-85101842004,1,10.1016/j.resconrec.2021.105527
2-s2.0-85117405578,0,10.1016/j.resconrec.2021.105991
2-s2.0-85135701598,0,10.1016/j.resconrec.2022.106545
2-s2.0-85108876235,1,10.1016/j.resconrec.2021.105702
2-s2.0-80052701479,0,10.1016/j.reseneeco.2010.11.002
2-s2.0-85097236910,0,10.1016/j.retrec.2020.101007
2-s2.0-84885108696,1,10.1016/j.rser.2013.08.041
2-s2.0-85062564003,0,10.1016/j.rser.2019.03.012
2-s2.0-84988872591,0,10.1016/j.rser.2016.08.043
2-s2.0-85122137158,1,10.1016/j.egycc.2021.100050
2-s2.0-85132901672,1,10.1016/j.egycc.2021.100067
2-s2.0-85074428573,0,10.1177/0958305X19882387
2-s2.0-85030669206,0,10.1016/j.rser.2017.09.098
2-s2.0-85020111244,1,10.1016/j.rser.2017.05.052
2-s2.0-85073971953,0,10.1016/j.rser.2019.109495
2-s2.0-85092795914,0,10.1016/j.rser.2020.110439
2-s2.0-85107959740,0,10.1016/j.rser.2021.111238
2-s2.0-84930629944,0,10.1016/j.rser.2015.05.051
2-s2.0-85137070799,0,10.1016/j.rser.2022.112857
2-s2.0-84876902932,1,10.1017/S1742170512000452
2-s2.0-84929692335,0,10.1017/S174217051500006X
2-s2.0-85162033730,0,10.1007/s41660-023-00344-9
2-s2.0-85141950701,0,10.1098/rspb.2022.1302
2-s2.0-84860830532,1,10.1073/pnas.1201040109
2-s2.0-78650475880,0,10.1073/pnas.1014773107
2-s2.0-84896875807,0,10.1073/pnas.1322280111
2-s2.0-84860807235,0,10.1073/pnas.1200452109
2-s2.0-84930960051,0,10.1073/pnas.1415181112
2-s2.0-85022199517,0,10.1073/pnas.1606035114
2-s2.0-78650551821,0,10.1073/pnas.1011163107
2-s2.0-80053620993,0,10.1073/pnas.1104473108
2-s2.0-84856396234,0,10.1073/pnas.1116706108
2-s2.0-33845918063,0,10.1073/pnas.0609584104
2-s2.0-85105778577,0,10.1073/pnas.2022239118
2-s2.0-85165883136,0,10.1080/15567036.2023.2238647
2-s2.0-85164282600,0,10.1080/15567249.2023.2229321
2-s2.0-84971551032,0,10.1073/pnas.1600298113
2-s2.0-78650532580,1,10.1073/pnas.0912248107
2-s2.0-84906662191,0,10.1073/pnas.1412835111
2-s2.0-84890088502,0,10.1068/b38208
2-s2.0-85068266844,0,10.1016/j.envint.2019.06.010
2-s2.0-85124259162,1,10.1073/pnas.2109217118
2-s2.0-84964316676,0,10.1073/pnas.1601529113
2-s2.0-78049311270,0,10.1073/pnas.1009519107
2-s2.0-85044258254,1,10.1073/pnas.1716530115
2-s2.0-85090614213,1,10.1073/pnas.1920877117
2-s2.0-85018406626,0,10.1073/pnas.1703167114
2-s2.0-85018809388,0,10.1073/pnas.1617988114
2-s2.0-84937848925,0,10.1073/pnas.1505815112
2-s2.0-85073308393,0,10.1073/pnas.1817444116
2-s2.0-84867638111,0,10.1073/pnas.1201264109
2-s2.0-85072267210,0,10.1073/pnas.1903476116
2-s2.0-84874402233,1,10.1073/pnas.1107470109
2-s2.0-85124427759,0,10.1073/pnas.2115033119
2-s2.0-85061160453,0,10.1073/pnas.1707812116
2-s2.0-84955313019,0,10.1073/pnas.1508896113
2-s2.0-85013194816,0,10.1073/pnas.1524396114
2-s2.0-85123347232,0,10.1073/pnas.2114508119
2-s2.0-85120871843,0,10.1073/pnas.2019073118
2-s2.0-84969760975,0,10.1073/pnas.1520795113
2-s2.0-85121278715,0,10.1073/pnas.2114840118
2-s2.0-85117304245,0,10.1073/pnas.2104863118
2-s2.0-85115963015,0,10.1073/pnas.2106147118
2-s2.0-85128612778,0,10.1073/pnas.2120015119
2-s2.0-85135550811,0,10.1073/pnas.2121654119
2-s2.0-85134468361,0,10.1073/pnas.2202393119
2-s2.0-85099721899,0,10.1073/PNAS.2008284117
2-s2.0-85163401451,0,10.1073/pnas.2220401120
2-s2.0-85170075915,0,10.1007/s10258-023-00237-2
2-s2.0-85165341548,0,10.15244/pjoes/164405
2-s2.0-84924597611,0,10.1371/journal.pone.0118571
2-s2.0-69249215350,1,10.1371/journal.pone.0006802
2-s2.0-84863993410,0,10.1371/journal.pone.0040832
2-s2.0-84883500409,0,10.1371/journal.pone.0073249
2-s2.0-85035755245,0,10.1371/journal.pone.0188142
2-s2.0-84863110371,0,10.1371/journal.pone.0039337
2-s2.0-79955717755,0,10.1371/journal.pone.0018849
2-s2.0-85041169737,0,10.1371/journal.pone.0191011
2-s2.0-84862017665,1,10.1371/journal.pone.0038437
2-s2.0-84929190850,0,10.1371/journal.pone.0123793
2-s2.0-84868112708,0,10.1371/journal.pone.0047935
2-s2.0-84929459668,0,10.1371/journal.pone.0118880
2-s2.0-85031114202,0,10.1371/journal.pone.0183583
2-s2.0-84864430840,1,10.1371/journal.pone.0041177
2-s2.0-84975267531,0,10.1080/21550085.2016.1173284
2-s2.0-85055079605,0,10.1371/journal.pone.0204806
2-s2.0-84919486280,0,10.1371/journal.pone.0114889
2-s2.0-84876094973,0,10.1371/journal.pone.0061907
2-s2.0-85050635440,0,10.1371/journal.pone.0200876
2-s2.0-85022336287,0,10.1371/journal.pone.0179875
2-s2.0-84962144647,0,10.1371/journal.pone.0152577
2-s2.0-84928920405,1,10.1371/journal.pone.0116336
2-s2.0-85020896808,0,10.1371/journal.pone.0179559
2-s2.0-85041130191,0,10.1371/journal.pone.0191472
2-s2.0-84959418911,1,10.1371/journal.pone.0148566
2-s2.0-84929336774,0,10.1111/eva.12255
2-s2.0-84929353127,0,10.1371/journal.pone.0124074
2-s2.0-85064465842,1,10.1371/journal.pone.0215013
2-s2.0-85038417366,0,10.1371/journal.pone.0189878
2-s2.0-85030467244,0,10.1371/journal.pone.0185835
2-s2.0-84949009731,0,10.1371/journal.pone.0140023
2-s2.0-84871587137,0,10.1371/journal.pone.0052478
2-s2.0-85108902135,0,10.1371/journal.pone.0253637
2-s2.0-85095677470,0,10.1371/journal.pone.0240800
2-s2.0-85029363750,0,10.1371/journal.pone.0184194
2-s2.0-85013409506,0,10.1371/journal.pone.0172230
2-s2.0-85125154572,0,10.1371/journal.pone.0263063
2-s2.0-85122886258,0,10.1371/journal.pone.0258334
2-s2.0-84938256957,0,10.1371/journal.pone.0131246
2-s2.0-85130107034,0,10.1371/journal.pone.0267801
2-s2.0-84883812533,0,10.1371/journal.pone.0073819
2-s2.0-85099435362,0,10.1371/journal.pone.0244458
2-s2.0-85101336539,0,10.1371/journal.pone.0246788
2-s2.0-85059828900,0,10.1371/journal.pone.0210483
2-s2.0-85090702711,0,10.1371/journal.pone.0231954
2-s2.0-85147457235,0,10.1371/journal.pone.0275044
2-s2.0-85141635989,0,10.1371/journal.pone.0275806
2-s2.0-85132255440,0,10.1371/journal.pone.0268743
2-s2.0-85096733538,0,10.1371/journal.pone.0242425
2-s2.0-85026772058,0,10.1371/journal.pbio.2001657
2-s2.0-85118582937,0,10.1111/tpj.15550
2-s2.0-85129828005,0,10.1111/tpj.15793
2-s2.0-85046822416,0,10.1111/pce.13208
2-s2.0-0030723823,0,10.1023/A:1004263405020
2-s2.0-84940434946,0,10.1007/s11104-015-2518-1
2-s2.0-33748808451,0,10.1007/s11104-006-9034-2
2-s2.0-84899919251,0,10.1007/s11104-013-1972-x
2-s2.0-0029542791,0,10.1007/BF00029374
2-s2.0-85055863721,0,10.1007/s11104-018-3831-2
2-s2.0-85141976628,0,10.1007/s11104-022-05782-x
2-s2.0-77957304392,0,10.1098/rstb.2010.0143
2-s2.0-79958056362,0,10.1098/rstb.2010.0415
2-s2.0-14844337098,0,10.1098/rstb.2004.1575
2-s2.0-85090376103,0,10.1098/rstb.2019.0524
2-s2.0-85071282418,0,10.1098/rstb.2019.0017
2-s2.0-85065422478,0,10.1098/rstb.2018.0272
2-s2.0-84952691000,0,10.1002/ps.4190
